seed,latent_dim,fbank_size,ckpt_path,query_sim_only,query
1,4,256,results/pca_ljts/tversky_proj_1785775476.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 33, 1: 0, 2: 967}, 'n_both_nonempty': 967, 'n_ttest_run': 967, 'n_significant': {0.05: 3, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0031023784901758012, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 33, 1: 0, 2: 967}, 'n_both_nonempty': 967, 'n_ttest_run': 967, 'n_significant': {0.05: 3, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0031023784901758012, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,256,results/pca_ljts/tversky_proj_1785775482.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 29, 1: 0, 2: 971}, 'n_both_nonempty': 971, 'n_ttest_run': 971, 'n_significant': {0.05: 3, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.003089598352214212, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 29, 1: 0, 2: 971}, 'n_both_nonempty': 971, 'n_ttest_run': 971, 'n_significant': {0.05: 3, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.003089598352214212, 0.01: 0.0, 0.001: 0.0}}}}"
0,6,2,results/pca_ljts/tversky_proj_1785775486.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 424, 1: 141, 2: 435}, 'n_both_nonempty': 435, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 455, 1: 41, 2: 504}, 'n_both_nonempty': 504, 'n_ttest_run': 504, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 424, 1: 141, 2: 435}, 'n_both_nonempty': 435, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 455, 1: 41, 2: 504}, 'n_both_nonempty': 504, 'n_ttest_run': 504, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,6,2,results/pca_ljts/tversky_proj_1785775490.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 502, 1: 9, 2: 489}, 'n_both_nonempty': 489, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 503, 1: 10, 2: 487}, 'n_both_nonempty': 487, 'n_ttest_run': 487, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 502, 1: 9, 2: 489}, 'n_both_nonempty': 489, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 503, 1: 10, 2: 487}, 'n_both_nonempty': 487, 'n_ttest_run': 487, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,6,2,results/pca_ljts/tversky_proj_1785775494.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 502, 1: 13, 2: 485}, 'n_both_nonempty': 485, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 502, 1: 18, 2: 480}, 'n_both_nonempty': 480, 'n_ttest_run': 480, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 502, 1: 13, 2: 485}, 'n_both_nonempty': 485, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 502, 1: 18, 2: 480}, 'n_both_nonempty': 480, 'n_ttest_run': 480, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,6,4,results/pca_ljts/tversky_proj_1785775498.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 61, 1: 384, 2: 555}, 'n_both_nonempty': 555, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 88, 1: 312, 2: 600}, 'n_both_nonempty': 600, 'n_ttest_run': 600, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 61, 1: 384, 2: 555}, 'n_both_nonempty': 555, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 88, 1: 312, 2: 600}, 'n_both_nonempty': 600, 'n_ttest_run': 600, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,6,4,results/pca_ljts/tversky_proj_1785775502.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 146, 1: 288, 2: 566}, 'n_both_nonempty': 566, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 171, 1: 284, 2: 545}, 'n_both_nonempty': 545, 'n_ttest_run': 545, 'n_significant': {0.05: 1, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.001834862385321101, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 146, 1: 288, 2: 566}, 'n_both_nonempty': 566, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 171, 1: 284, 2: 545}, 'n_both_nonempty': 545, 'n_ttest_run': 545, 'n_significant': {0.05: 1, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.001834862385321101, 0.01: 0.0, 0.001: 0.0}}}}"
2,6,4,results/pca_ljts/tversky_proj_1785775507.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 85, 1: 273, 2: 642}, 'n_both_nonempty': 642, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 103, 1: 236, 2: 661}, 'n_both_nonempty': 661, 'n_ttest_run': 661, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 85, 1: 273, 2: 642}, 'n_both_nonempty': 642, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 103, 1: 236, 2: 661}, 'n_both_nonempty': 661, 'n_ttest_run': 661, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,6,8,results/pca_ljts/tversky_proj_1785775511.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 23, 1: 38, 2: 939}, 'n_both_nonempty': 939, 'n_ttest_run': 713, 'n_significant': {0.05: 108, 0.01: 59, 0.001: 0}, 'frac_significant': {0.05: 0.1514726507713885, 0.01: 0.08274894810659186, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 27, 1: 43, 2: 930}, 'n_both_nonempty': 930, 'n_ttest_run': 925, 'n_significant': {0.05: 110, 0.01: 30, 0.001: 0}, 'frac_significant': {0.05: 0.11891891891891893, 0.01: 0.032432432432432434, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 23, 1: 38, 2: 939}, 'n_both_nonempty': 939, 'n_ttest_run': 713, 'n_significant': {0.05: 108, 0.01: 59, 0.001: 0}, 'frac_significant': {0.05: 0.1514726507713885, 0.01: 0.08274894810659186, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 27, 1: 43, 2: 930}, 'n_both_nonempty': 930, 'n_ttest_run': 925, 'n_significant': {0.05: 110, 0.01: 30, 0.001: 0}, 'frac_significant': {0.05: 0.11891891891891893, 0.01: 0.032432432432432434, 0.001: 0.0}}}}"
1,6,8,results/pca_ljts/tversky_proj_1785775516.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 19, 1: 79, 2: 902}, 'n_both_nonempty': 902, 'n_ttest_run': 775, 'n_significant': {0.05: 85, 0.01: 15, 0.001: 10}, 'frac_significant': {0.05: 0.10967741935483871, 0.01: 0.01935483870967742, 0.001: 0.012903225806451613}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 35, 1: 62, 2: 903}, 'n_both_nonempty': 903, 'n_ttest_run': 902, 'n_significant': {0.05: 56, 0.01: 2, 0.001: 0}, 'frac_significant': {0.05: 0.06208425720620843, 0.01: 0.0022172949002217295, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 19, 1: 79, 2: 902}, 'n_both_nonempty': 902, 'n_ttest_run': 775, 'n_significant': {0.05: 85, 0.01: 15, 0.001: 10}, 'frac_significant': {0.05: 0.10967741935483871, 0.01: 0.01935483870967742, 0.001: 0.012903225806451613}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 35, 1: 62, 2: 903}, 'n_both_nonempty': 903, 'n_ttest_run': 902, 'n_significant': {0.05: 56, 0.01: 2, 0.001: 0}, 'frac_significant': {0.05: 0.06208425720620843, 0.01: 0.0022172949002217295, 0.001: 0.0}}}}"
2,6,8,results/pca_ljts/tversky_proj_1785775520.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 11, 1: 70, 2: 919}, 'n_both_nonempty': 919, 'n_ttest_run': 584, 'n_significant': {0.05: 58, 0.01: 26, 0.001: 24}, 'frac_significant': {0.05: 0.09931506849315068, 0.01: 0.04452054794520548, 0.001: 0.0410958904109589}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 34, 1: 70, 2: 896}, 'n_both_nonempty': 896, 'n_ttest_run': 896, 'n_significant': {0.05: 31, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.03459821428571429, 0.01: 0.005580357142857143, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 11, 1: 70, 2: 919}, 'n_both_nonempty': 919, 'n_ttest_run': 584, 'n_significant': {0.05: 58, 0.01: 26, 0.001: 24}, 'frac_significant': {0.05: 0.09931506849315068, 0.01: 0.04452054794520548, 0.001: 0.0410958904109589}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 34, 1: 70, 2: 896}, 'n_both_nonempty': 896, 'n_ttest_run': 896, 'n_significant': {0.05: 31, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.03459821428571429, 0.01: 0.005580357142857143, 0.001: 0.0}}}}"
0,6,16,results/pca_ljts/tversky_proj_1785775526.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 869, 'n_significant': {0.05: 453, 0.01: 274, 0.001: 175}, 'frac_significant': {0.05: 0.5212888377445339, 0.01: 0.31530494821634064, 0.001: 0.20138089758342922}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 969, 'n_significant': {0.05: 293, 0.01: 125, 0.001: 0}, 'frac_significant': {0.05: 0.3023735810113519, 0.01: 0.12899896800825594, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 869, 'n_significant': {0.05: 453, 0.01: 274, 0.001: 175}, 'frac_significant': {0.05: 0.5212888377445339, 0.01: 0.31530494821634064, 0.001: 0.20138089758342922}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 969, 'n_significant': {0.05: 293, 0.01: 125, 0.001: 0}, 'frac_significant': {0.05: 0.3023735810113519, 0.01: 0.12899896800825594, 0.001: 0.0}}}}"
1,6,16,results/pca_ljts/tversky_proj_1785775531.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 871, 'n_significant': {0.05: 282, 0.01: 163, 0.001: 92}, 'frac_significant': {0.05: 0.3237657864523536, 0.01: 0.18714121699196326, 0.001: 0.10562571756601608}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 9, 1: 0, 2: 991}, 'n_both_nonempty': 991, 'n_ttest_run': 983, 'n_significant': {0.05: 116, 0.01: 13, 0.001: 0}, 'frac_significant': {0.05: 0.11800610376398779, 0.01: 0.013224821973550356, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 871, 'n_significant': {0.05: 282, 0.01: 163, 0.001: 92}, 'frac_significant': {0.05: 0.3237657864523536, 0.01: 0.18714121699196326, 0.001: 0.10562571756601608}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 9, 1: 0, 2: 991}, 'n_both_nonempty': 991, 'n_ttest_run': 983, 'n_significant': {0.05: 116, 0.01: 13, 0.001: 0}, 'frac_significant': {0.05: 0.11800610376398779, 0.01: 0.013224821973550356, 0.001: 0.0}}}}"
2,6,16,results/pca_ljts/tversky_proj_1785775536.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 920, 'n_significant': {0.05: 395, 0.01: 234, 0.001: 132}, 'frac_significant': {0.05: 0.42934782608695654, 0.01: 0.2543478260869565, 0.001: 0.14347826086956522}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 22, 1: 0, 2: 978}, 'n_both_nonempty': 978, 'n_ttest_run': 964, 'n_significant': {0.05: 210, 0.01: 53, 0.001: 0}, 'frac_significant': {0.05: 0.21784232365145229, 0.01: 0.054979253112033194, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 920, 'n_significant': {0.05: 395, 0.01: 234, 0.001: 132}, 'frac_significant': {0.05: 0.42934782608695654, 0.01: 0.2543478260869565, 0.001: 0.14347826086956522}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 22, 1: 0, 2: 978}, 'n_both_nonempty': 978, 'n_ttest_run': 964, 'n_significant': {0.05: 210, 0.01: 53, 0.001: 0}, 'frac_significant': {0.05: 0.21784232365145229, 0.01: 0.054979253112033194, 0.001: 0.0}}}}"
0,6,32,results/pca_ljts/tversky_proj_1785775541.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 938, 'n_significant': {0.05: 617, 0.01: 407, 0.001: 183}, 'frac_significant': {0.05: 0.6577825159914712, 0.01: 0.43390191897654584, 0.001: 0.19509594882729211}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 10, 1: 0, 2: 990}, 'n_both_nonempty': 990, 'n_ttest_run': 954, 'n_significant': {0.05: 236, 0.01: 91, 0.001: 0}, 'frac_significant': {0.05: 0.24737945492662475, 0.01: 0.09538784067085954, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 938, 'n_significant': {0.05: 617, 0.01: 407, 0.001: 183}, 'frac_significant': {0.05: 0.6577825159914712, 0.01: 0.43390191897654584, 0.001: 0.19509594882729211}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 10, 1: 0, 2: 990}, 'n_both_nonempty': 990, 'n_ttest_run': 954, 'n_significant': {0.05: 236, 0.01: 91, 0.001: 0}, 'frac_significant': {0.05: 0.24737945492662475, 0.01: 0.09538784067085954, 0.001: 0.0}}}}"
1,6,32,results/pca_ljts/tversky_proj_1785775547.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 923, 'n_significant': {0.05: 592, 0.01: 394, 0.001: 190}, 'frac_significant': {0.05: 0.6413867822318526, 0.01: 0.4268689057421452, 0.001: 0.20585048754062837}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 967, 'n_significant': {0.05: 322, 0.01: 123, 0.001: 0}, 'frac_significant': {0.05: 0.3329886246122027, 0.01: 0.12719751809720786, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 923, 'n_significant': {0.05: 592, 0.01: 394, 0.001: 190}, 'frac_significant': {0.05: 0.6413867822318526, 0.01: 0.4268689057421452, 0.001: 0.20585048754062837}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 967, 'n_significant': {0.05: 322, 0.01: 123, 0.001: 0}, 'frac_significant': {0.05: 0.3329886246122027, 0.01: 0.12719751809720786, 0.001: 0.0}}}}"
2,6,32,results/pca_ljts/tversky_proj_1785775552.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 858, 'n_significant': {0.05: 542, 0.01: 384, 0.001: 226}, 'frac_significant': {0.05: 0.6317016317016317, 0.01: 0.44755244755244755, 0.001: 0.2634032634032634}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 12, 1: 0, 2: 988}, 'n_both_nonempty': 988, 'n_ttest_run': 973, 'n_significant': {0.05: 175, 0.01: 38, 0.001: 0}, 'frac_significant': {0.05: 0.17985611510791366, 0.01: 0.03905447070914697, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 858, 'n_significant': {0.05: 542, 0.01: 384, 0.001: 226}, 'frac_significant': {0.05: 0.6317016317016317, 0.01: 0.44755244755244755, 0.001: 0.2634032634032634}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 12, 1: 0, 2: 988}, 'n_both_nonempty': 988, 'n_ttest_run': 973, 'n_significant': {0.05: 175, 0.01: 38, 0.001: 0}, 'frac_significant': {0.05: 0.17985611510791366, 0.01: 0.03905447070914697, 0.001: 0.0}}}}"
